price,quantity,usage,condition,rarity,statTrak,role,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
78.3720645161,32.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
120.225375,8.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
76.4965268817,96.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
84.5451538462,26.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
83.8733095238,46.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
334.835589744,84.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
273.003,9.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
100.313694444,38.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
182.1175,2.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
109.97275641,87.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
103.87312,26.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
121.278591837,54.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
64.8264,22.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
68.8183418803,145.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
68.107875,26.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
81.6829714286,35.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
107.121169725,271.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
68.0821538462,13.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
65.8131538462,26.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
84.6514878049,44.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
70.4639615385,26.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
127.91,2.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
69.0344866667,176.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
67.474,26.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
82.3821904762,21.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
64.7444827586,31.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
66.3181181818,128.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
65.525483871,32.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
74.312,49.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
89.9906923077,13.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
88.40145,134.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
84.5366666667,13.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
127.273235294,36.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
92.6178461538,40.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
144.297142857,7.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
92.6795230769,70.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
91.0797272727,33.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
102.598173913,47.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
79.3126466667,179.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
205.270574074,57.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
134.876571429,21.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
161.997739726,80.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
69.0397647059,17.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
133.8055,2.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
68.4556269841,139.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
66.4697692308,27.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
82.9965416667,26.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
186.389710526,181.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
194.442571429,7.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
89.7657142857,7.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
82.1560894309,139.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
82.9676538462,26.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
139.25112,27.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
0.0871335078534,858.0,0.0,2,1.0,0.0,shotgun,0.0,0.11460439055358476,0.16350240658197085,0.15545462313037095,0.0,0.08313847132180044,0.7164691149427062,1.6674371471354237,0.6756975226073595,0.5055164086622667
0.442679824561,330.0,0.0,5,1.0,0.0,shotgun,0.0,0.11460439055358476,0.16350240658197085,0.15545462313037095,0.0,0.08313847132180044,0.7164691149427062,1.6674371471354237,0.6756975226073595,0.5055164086622667
0.0855923076923,485.0,0.0,1,1.0,0.0,shotgun,0.0,0.11460439055358476,0.16350240658197085,0.15545462313037095,0.0,0.08313847132180044,0.7164691149427062,1.6674371471354237,0.6756975226073595,0.5055164086622667
0.0983361823362,546.0,0.0,2,1.0,0.0,shotgun,0.0,0.2725474686425153,0.035130642141599534,0.04338086820573364,0.0,0.04752979070998788,0.36011811022068485,0.18909133814999624,0.1864862107467088,0.0
0.0806600566572,8070.0,0.0,1,1.0,0.0,shotgun,0.0,0.2725474686425153,0.035130642141599534,0.04338086820573364,0.0,0.04752979070998788,0.36011811022068485,0.18909133814999624,0.1864862107467088,0.0
0.978396825397,142.0,0.0,5,2.0,0.0,shotgun,0.0,5.609978965347768,0.18809687580896237,0.0,0.0,0.0,0.28206541959838816,0.2357573847265323,1.0365999736935994,0.0
0.29681232493,714.0,0.0,3,2.0,0.0,shotgun,0.0,5.609978965347768,0.18809687580896237,0.0,0.0,0.0,0.28206541959838816,0.2357573847265323,1.0365999736935994,0.0
0.319711538462,165.0,0.0,1,2.0,0.0,shotgun,0.0,5.609978965347768,0.18809687580896237,0.0,0.0,0.0,0.28206541959838816,0.2357573847265323,1.0365999736935994,0.0
2.676875,14.0,0.0,2,2.0,0.0,shotgun,0.0,0.0,0.0,2.1556665380012556,2.11602385100767,0.0,0.21039362196627953,0.0,4.500666122933654,0.0
12.862,3.0,0.0,5,2.0,0.0,shotgun,0.0,0.0,0.0,2.1556665380012556,2.11602385100767,0.0,0.21039362196627953,0.0,4.500666122933654,0.0
2.53007017544,85.0,0.0,3,2.0,0.0,shotgun,0.0,0.0,0.0,2.1556665380012556,2.11602385100767,0.0,0.21039362196627953,0.0,4.500666122933654,0.0
2.73375,7.0,0.0,1,2.0,0.0,shotgun,0.0,0.0,0.0,2.1556665380012556,2.11602385100767,0.0,0.21039362196627953,0.0,4.500666122933654,0.0
8.28321212121,37.0,0.0,4,2.0,0.0,shotgun,0.0,0.0,0.0,2.1556665380012556,2.11602385100767,0.0,0.21039362196627953,0.0,4.500666122933654,0.0
0.149304225352,4659.0,0.0,5,1.0,0.0,shotgun,0.0,0.16394904182771117,0.0,0.140981681970122,0.3111837282591471,0.05339677357452169,0.22655024886003525,0.0,1.0873334878481677,0.12119321621107151
0.0886680731364,7269.0,0.0,3,1.0,0.0,shotgun,0.0,0.16394904182771117,0.0,0.140981681970122,0.3111837282591471,0.05339677357452169,0.22655024886003525,0.0,1.0873334878481677,0.12119321621107151
0.0814577777778,450.0,0.0,1,1.0,0.0,shotgun,0.0,0.16394904182771117,0.0,0.140981681970122,0.3111837282591471,0.05339677357452169,0.22655024886003525,0.0,1.0873334878481677,0.12119321621107151
0.101691549296,5057.0,0.0,4,1.0,0.0,shotgun,0.0,0.16394904182771117,0.0,0.140981681970122,0.3111837282591471,0.05339677357452169,0.22655024886003525,0.0,1.0873334878481677,0.12119321621107151
5.16966666667,16.0,0.0,2,4.0,0.0,shotgun,0.0,0.700112594430267,0.0,0.4106241599909872,0.6894837635497717,0.11286566819748567,0.6534282699241054,0.0,0.7079813304552971,0.0
5.02923867069,476.0,0.0,5,4.0,0.0,shotgun,0.0,0.700112594430267,0.0,0.4106241599909872,0.6894837635497717,0.11286566819748567,0.6534282699241054,0.0,0.7079813304552971,0.0
3.01461413043,569.0,0.0,3,4.0,0.0,shotgun,0.0,0.700112594430267,0.0,0.4106241599909872,0.6894837635497717,0.11286566819748567,0.6534282699241054,0.0,0.7079813304552971,0.0
3.67040885417,583.0,0.0,4,4.0,0.0,shotgun,0.0,0.700112594430267,0.0,0.4106241599909872,0.6894837635497717,0.11286566819748567,0.6534282699241054,0.0,0.7079813304552971,0.0
0.0781994002999,4262.0,0.0,2,1.0,0.0,shotgun,0.0,0.22086138423737273,0.2031283293101696,0.07676310250782085,0.3354971965802655,0.06821127705674804,0.2632178604670612,0.039161767102460554,0.8025818327162053,0.12716489186651297
0.19189673913,293.0,0.0,5,1.0,0.0,shotgun,0.0,0.22086138423737273,0.2031283293101696,0.07676310250782085,0.3354971965802655,0.06821127705674804,0.2632178604670612,0.039161767102460554,0.8025818327162053,0.12716489186651297
0.0808788300836,10702.0,0.0,3,1.0,0.0,shotgun,0.0,0.22086138423737273,0.2031283293101696,0.07676310250782085,0.3354971965802655,0.06821127705674804,0.2632178604670612,0.039161767102460554,0.8025818327162053,0.12716489186651297
0.0795888252149,6887.0,0.0,1,1.0,0.0,shotgun,0.0,0.22086138423737273,0.2031283293101696,0.07676310250782085,0.3354971965802655,0.06821127705674804,0.2632178604670612,0.039161767102460554,0.8025818327162053,0.12716489186651297
0.0831337792642,2555.0,0.0,4,1.0,0.0,shotgun,0.0,0.22086138423737273,0.2031283293101696,0.07676310250782085,0.3354971965802655,0.06821127705674804,0.2632178604670612,0.039161767102460554,0.8025818327162053,0.12716489186651297
0.403974499089,2304.0,0.0,2,2.0,0.0,shotgun,0.0,0.10717936321162679,0.21255993769108442,0.08160286992934637,0.3656524003034046,0.0,0.2430422914929291,0.18838438318383305,0.6157500004808628,0.0
1.46852974504,584.0,0.0,5,2.0,0.0,shotgun,0.0,0.10717936321162679,0.21255993769108442,0.08160286992934637,0.3656524003034046,0.0,0.2430422914929291,0.18838438318383305,0.6157500004808628,0.0
0.42204057971,5752.0,0.0,3,2.0,0.0,shotgun,0.0,0.10717936321162679,0.21255993769108442,0.08160286992934637,0.3656524003034046,0.0,0.2430422914929291,0.18838438318383305,0.6157500004808628,0.0
0.432480434783,1451.0,0.0,1,2.0,0.0,shotgun,0.0,0.10717936321162679,0.21255993769108442,0.08160286992934637,0.3656524003034046,0.0,0.2430422914929291,0.18838438318383305,0.6157500004808628,0.0
0.632818885449,2792.0,0.0,4,2.0,0.0,shotgun,0.0,0.10717936321162679,0.21255993769108442,0.08160286992934637,0.3656524003034046,0.0,0.2430422914929291,0.18838438318383305,0.6157500004808628,0.0
3.58459536082,697.0,0.0,5,3.0,0.0,shotgun,0.0,0.0489889042248703,0.08011511481144896,0.07213235942957699,0.0,0.0,0.029246533104322146,0.02525197822050802,0.06645814306102282,0.0
0.551595505618,158.0,0.0,2,2.0,0.0,shotgun,0.0,0.21175684315211182,0.22945659393497245,0.1334042333733402,0.1595323363184,0.07079786799158416,1.1738111393443835,0.0741098975798182,0.23887045558532757,0.16654751629990086
0.963768261965,743.0,0.0,5,2.0,0.0,shotgun,0.0,0.21175684315211182,0.22945659393497245,0.1334042333733402,0.1595323363184,0.07079786799158416,1.1738111393443835,0.0741098975798182,0.23887045558532757,0.16654751629990086
0.483191304348,1382.0,0.0,3,2.0,0.0,shotgun,0.0,0.21175684315211182,0.22945659393497245,0.1334042333733402,0.1595323363184,0.07079786799158416,1.1738111393443835,0.0741098975798182,0.23887045558532757,0.16654751629990086
0.525204545455,67.0,0.0,1,2.0,0.0,shotgun,0.0,0.21175684315211182,0.22945659393497245,0.1334042333733402,0.1595323363184,0.07079786799158416,1.1738111393443835,0.0741098975798182,0.23887045558532757,0.16654751629990086
0.683098425197,1324.0,0.0,4,2.0,0.0,shotgun,0.0,0.21175684315211182,0.22945659393497245,0.1334042333733402,0.1595323363184,0.07079786799158416,1.1738111393443835,0.0741098975798182,0.23887045558532757,0.16654751629990086
149.737,2.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
107.876166667,39.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
83.9826666667,107.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
82.26,3.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
95.578875,42.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
94.2157727273,22.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
97.8770508475,127.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
76.0875806452,32.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
150.569482759,29.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
63.314359375,72.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
104.4095,4.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
64.3615350877,126.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
64.8720322581,34.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
67.2702280702,63.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
228.196303922,115.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
209.56875,8.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
84.248983871,64.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
137.943,2.0,0.0,5,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
92.0318910891,109.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
85.53948,27.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
103.700555556,56.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
62.1941153846,26.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
61.7675670732,191.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
90.56965625,40.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
69.0226857143,37.0,0.0,4,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
80.2667773438,324.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
68.5024375,16.0,0.0,2,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
64.420519774,222.0,0.0,3,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
75.1474516129,74.0,0.0,1,4.0,0.0,knife,6.109281483282307,13.75823838073367,14.886518484996126,8.000404451824986,10.229498495443373,1.012649115410398,13.351725666067463,14.099445616156663,25.430744578755903,5.730841070918229
