0.21,5
0.2,20
0.19,594
0.18,857
0.17,933
0.16,1003
0.15,1119
0.14,1205
0.13,3022
0.12,3073
0.11,4082
0.1,15757
0.09,15871
0.08,16014
0.07,16025
0.06,16546
0.05,16999
0.04,18035
0.03,23659
