Bayonet,vanilla,vanilla,0.000433333333333,1
GutKnife,vanilla,vanilla,0.000433333333333,1
FlipKnife,vanilla,vanilla,0.000433333333333,1
M9Bayonet,vanilla,vanilla,0.000433333333333,1
Karambit,vanilla,vanilla,0.000433333333333,1
BowieKnife,vanilla,vanilla,0.000433333333333,1
AWP,OniTaiji,FactoryNew,0.000497777777778,2
AWP,OniTaiji,MinimalWear,0.000568888888889,2
AWP,OniTaiji,Field-Tested,0.00163555555556,2
AWP,OniTaiji,Well-Worn,0.000497777777778,2
Five-SeveN,HyperBeast,FactoryNew,0.000224,2
Five-SeveN,HyperBeast,MinimalWear,0.000256,2
Five-SeveN,HyperBeast,Field-Tested,0.000736,2
Five-SeveN,HyperBeast,Well-Worn,0.000224,2
Five-SeveN,HyperBeast,Battle-Scarred,0.00176,2
M4A4,Hellfire,FactoryNew,0.000746666666667,3
M4A4,Hellfire,MinimalWear,0.000853333333333,3
M4A4,Hellfire,Field-Tested,0.00245333333333,3
M4A4,Hellfire,Well-Worn,0.000746666666667,3
M4A4,Hellfire,Battle-Scarred,0.00586666666667,3
GalilAR,SugarRush,FactoryNew,0.000746666666667,3
GalilAR,SugarRush,MinimalWear,0.000853333333333,3
GalilAR,SugarRush,Field-Tested,0.00245333333333,3
GalilAR,SugarRush,Well-Worn,0.000746666666667,3
GalilAR,SugarRush,Battle-Scarred,0.00586666666667,3
DualBerettas,CobraStrike,FactoryNew,0.000802867383513,3
DualBerettas,CobraStrike,MinimalWear,0.000917562724014,3
DualBerettas,CobraStrike,Field-Tested,0.00263799283154,3
DualBerettas,CobraStrike,Battle-Scarred,0.0063082437276,3
SSG08,Death'sHead,FactoryNew,0.00497155555556,4
SSG08,Death'sHead,MinimalWear,0.00568177777778,4
SSG08,Death'sHead,Field-Tested,0.0163351111111,4
SSG08,Death'sHead,Well-Worn,0.00497155555556,4
P90,DeathGrip,FactoryNew,0.00290545454545,4
P90,DeathGrip,MinimalWear,0.00332051948052,4
P90,DeathGrip,Well-Worn,0.00290545454545,4
P90,DeathGrip,Battle-Scarred,0.0228285714286,4
P250,RedRock,FactoryNew,0.00243173913043,4
P250,RedRock,Field-Tested,0.00799,4
P250,RedRock,Well-Worn,0.00243173913043,4
P250,RedRock,Battle-Scarred,0.0191065217391,4
P2000,Woodsman,MinimalWear,0.00672842105263,4
P2000,Woodsman,Field-Tested,0.0193442105263,4
P2000,Woodsman,Well-Worn,0.00588736842105,4
AK-47,OrbitMk01,FactoryNew,0.0022372,4
AK-47,OrbitMk01,MinimalWear,0.0025568,4
AK-47,OrbitMk01,Field-Tested,0.0073508,4
AK-47,OrbitMk01,Well-Worn,0.0022372,4
AK-47,OrbitMk01,Battle-Scarred,0.017578,4
UMP-45,MetalFlowers,FactoryNew,0.01776,5
UMP-45,MetalFlowers,MinimalWear,0.0202971428571,5
UMP-45,MetalFlowers,Field-Tested,0.0583542857143,5
UMP-45,MetalFlowers,Well-Worn,0.01776,5
Tec-9,CutOut,FactoryNew,0.0210315789474,5
Tec-9,CutOut,MinimalWear,0.0240360902256,5
Tec-9,CutOut,Field-Tested,0.0691037593985,5
MAG-7,HardWater,FactoryNew,0.05328,5
MAG-7,HardWater,MinimalWear,0.0608914285714,5
MAC-10,Aloha,FactoryNew,0.0103792207792,5
MAC-10,Aloha,MinimalWear,0.0118619666048,5
MAC-10,Aloha,Well-Worn,0.0103792207792,5
MAC-10,Aloha,Battle-Scarred,0.0815510204082,5
M4A1-S,Briefing,FactoryNew,0.0085935483871,5
M4A1-S,Briefing,MinimalWear,0.00982119815668,5
M4A1-S,Briefing,Field-Tested,0.0282359447005,5
M4A1-S,Briefing,Battle-Scarred,0.0675207373272,5
FAMAS,Macabre,FactoryNew,0.0085935483871,5
FAMAS,Macabre,MinimalWear,0.00982119815668,5
FAMAS,Macabre,Field-Tested,0.0282359447005,5
FAMAS,Macabre,Battle-Scarred,0.0675207373272,5
USP-S,Blueprint,MinimalWear,0.00982119815668,5
USP-S,Blueprint,Field-Tested,0.0282359447005,5
USP-S,Blueprint,Well-Worn,0.0085935483871,5
USP-S,Blueprint,Battle-Scarred,0.0675207373272,5
