key   prices   shares   usage   condition   rarity   statTrak   z1   z2   z3   z4   z5   z6   z7   z8   z9   z10
1   0.365190274841   9.57660861716606e-5   0.0   2   2   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   9.784136079735   8.968934597966001   18.5581241414   0.0
2   0.291072143233   0.0011534448053275909   0.0   3   2   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   9.784136079735   8.968934597966001   18.5581241414   0.0
3   0.32143071161   0.000108116469377731   0.0   1   2   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   9.784136079735   8.968934597966001   18.5581241414   0.0
4   2.03238   4.0493059692034085e-5   0.0   4   2   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   9.784136079735   8.968934597966001   18.5581241414   0.0
5   0.628957486137   0.0001095337264669522   0.0   2   2   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   6.201143247297474   37.55268473983269   40.28306366620389   2.417986762218143
6   0.612847715736   3.988566379665357e-5   0.0   1   2   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   6.201143247297474   37.55268473983269   40.28306366620389   2.417986762218143
7   1.30233398247   0.00020793186151859503   0.0   4   2   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   6.201143247297474   37.55268473983269   40.28306366620389   2.417986762218143
8   0.0970927573062   0.0001593401898881541   0.0   2   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   2.1000913764498037   2.3395740813209818   55.029824307275   9.7291692030983
9   0.0848666666667   0.0030794971895791922   0.0   3   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   2.1000913764498037   2.3395740813209818   55.029824307275   9.7291692030983
10   0.181687402799   0.00039055556072966876   0.0   1   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   2.1000913764498037   2.3395740813209818   55.029824307275   9.7291692030983
11   0.118033699634   0.0005527302647962653   0.0   4   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   2.1000913764498037   2.3395740813209818   55.029824307275   9.7291692030983
12   0.097375   7.774667460870544e-5   0.0   2   1   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   2.4756050778918803   1.4388318054968998   19.889744068634442   9.686351226301666
13   0.139527008625   0.0004460310525077554   0.0   5   1   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   2.4756050778918803   1.4388318054968998   19.889744068634442   9.686351226301666
14   0.0857647416413   0.0006661108319339607   0.0   3   1   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   2.4756050778918803   1.4388318054968998   19.889744068634442   9.686351226301666
15   0.0936157894737   3.846840670743238e-5   0.0   1   1   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   2.4756050778918803   1.4388318054968998   19.889744068634442   9.686351226301666
16   0.0930871985158   0.0004365151834801274   0.0   4   1   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   2.4756050778918803   1.4388318054968998   19.889744068634442   9.686351226301666
17   0.218360344828   0.00011742987310689885   0.0   2   1   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
18   1.86740983607   3.705114961821119e-5   0.0   5   1   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
19   0.240346031746   0.00019132970704486104   0.0   3   1   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
20   0.228814102564   6.316917311957317e-5   0.0   1   1   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
21   0.397651428571   0.00021258856338317894   0.0   4   1   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
22   0.0906725557303   0.0021888523416529024   0.0   4   1   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   4.094409469515   2.50367782355087   0.0   23.043019936840004   0.7581898866715556
23   0.10064516129   0.00010669921228850981   0.0   2   1   0   0.0   1.9863950368781664   1.618868559239553   2.3078752721626   3.8054077289217005   65.67635042629999   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
24   0.141466216216   0.0005992972834421045   0.0   5   1   0   0.0   1.9863950368781664   1.618868559239553   2.3078752721626   3.8054077289217005   65.67635042629999   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
25   0.0927906626506   0.0006721847908877658   0.0   3   1   0   0.0   1.9863950368781664   1.618868559239553   2.3078752721626   3.8054077289217005   65.67635042629999   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
26   0.098556036036   0.0005618412032269729   0.0   4   1   0   0.0   1.9863950368781664   1.618868559239553   2.3078752721626   3.8054077289217005   65.67635042629999   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
27   0.181407142857   5.669028356884772e-5   0.0   2   1   0   0.0   1.0510749344370833   1.04508432203315   0.72866101943275   25.689795854658332   24.9487518439   5.087676386349001   0.24934839151321003   12.729230109722   3.2005596446364004
28   0.342190871369   0.00024397068464450535   0.0   5   1   0   0.0   1.0510749344370833   1.04508432203315   0.72866101943275   25.689795854658332   24.9487518439   5.087676386349001   0.24934839151321003   12.729230109722   3.2005596446364004
29   0.088057101554   0.0005602214808392915   0.0   3   1   0   0.0   1.0510749344370833   1.04508432203315   0.72866101943275   25.689795854658332   24.9487518439   5.087676386349001   0.24934839151321003   12.729230109722   3.2005596446364004
