key   prices   shares   usage   condition   rarity   statTrak   z1   z2   z3   z4   z5   z6   z7   z8   z9   z10
1   3.34790870488   9.536115557474026e-5   2.68   2   2   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938
2   61.1189491525   1.1945452609150054e-5   2.68   5   2   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938
3   2.11540383225   0.0011200380310816627   2.68   3   2   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938
4   1.99148543689   6.256177722419267e-5   2.68   1   2   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938
5   10.120640427   0.00030349548239179543   2.68   4   2   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938
6   1.31347776511   0.00017756206674956945   2.68   2   1   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   6.201143247297474   37.55268473983269   40.28306366620389
7   1.00558670434   0.001361376666846186   2.68   5   1   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   6.201143247297474   37.55268473983269   40.28306366620389
8   0.496256929928   0.0022277256789572553   2.68   3   1   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   6.201143247297474   37.55268473983269   40.28306366620389
9   0.727522772509   0.0017292561141483156   2.68   4   1   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   6.201143247297474   37.55268473983269   40.28306366620389
10   3.95838142592   0.001201226615764191   2.68   5   3   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   2.4756050778918803   1.4388318054968998   19.889744068634442
11   2.85636298932   0.00022757099546923156   2.68   3   3   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   2.4756050778918803   1.4388318054968998   19.889744068634442
