key   prices   shares   usage   condition   rarity   statTrak   z1   z2   z3   z4   z5   z6   z7   z8   z9   z10
1   15.6428640777   6.256177722419267e-5   12.93   5   3   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
2   6.90835135135   0.0002547013454628944   12.93   3   3   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
3   6.97327600802   0.000908866724787705   12.93   4   3   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
4   4.15541697417   0.00010973619176541237   12.93   2   2   0   0.0   0.9514812409047165   0.3150522200391   16.923554168488   1.6793526894764   0.0   0.8495583307505767   1.5354673513325892   33.94056780653105   0.0
5   2.58495207499   0.0026784134333295946   12.93   5   2   0   0.0   0.9514812409047165   0.3150522200391   16.923554168488   1.6793526894764   0.0   0.8495583307505767   1.5354673513325892   33.94056780653105   0.0
6   1.79517585931   0.0030394090604840785   12.93   3   2   0   0.0   0.9514812409047165   0.3150522200391   16.923554168488   1.6793526894764   0.0   0.8495583307505767   1.5354673513325892   33.94056780653105   0.0
7   1.90784314897   0.005421413296867983   12.93   4   2   0   0.0   0.9514812409047165   0.3150522200391   16.923554168488   1.6793526894764   0.0   0.8495583307505767   1.5354673513325892   33.94056780653105   0.0
8   20.7576610169   1.1945452609150054e-5   12.93   2   3   0   0.0   7.9725843960943745   2.3040698029668   0.0   2.3938855663046668   0.3599346115465   6.1119986222122495   0.0   43.12911224052846   0.0
9   12.6731540373   0.0009779073915626231   12.93   3   3   0   0.0   7.9725843960943745   2.3040698029668   0.0   2.3938855663046668   0.3599346115465   6.1119986222122495   0.0   43.12911224052846   0.0
10   19.1902273973   0.0006650985054416598   12.93   4   3   0   0.0   7.9725843960943745   2.3040698029668   0.0   2.3938855663046668   0.3599346115465   6.1119986222122495   0.0   43.12911224052846   0.0
11   1.61698666667   0.000485916716304409   12.93   2   2   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   0.20239459552165   2.50367782355087   0.0   23.043019936840004   0.7581898866715556
12   1.9348862457   0.003472482333890383   12.93   5   2   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   0.20239459552165   2.50367782355087   0.0   23.043019936840004   0.7581898866715556
13   1.31264618575   0.004979026619732511   12.93   3   2   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   0.20239459552165   2.50367782355087   0.0   23.043019936840004   0.7581898866715556
14   1.38951106761   0.007033846933804781   12.93   4   2   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   0.20239459552165   2.50367782355087   0.0   23.043019936840004   0.7581898866715556
15   36.3456037736   1.0730660818389032e-5   12.93   2   4   0   0.0   0.82760876396925   0.5336232383752727   3.6575267047514615   5.664943757558739   0.0   24.825431642070434   3.60037153423875   19.771832397154732   0.0
16   70.382146875   6.478889550725454e-5   12.93   5   4   0   0.0   0.82760876396925   0.5336232383752727   3.6575267047514615   5.664943757558739   0.0   24.825431642070434   3.60037153423875   19.771832397154732   0.0
17   39.7637544554   0.00010224497572238606   12.93   3   4   0   0.0   0.82760876396925   0.5336232383752727   3.6575267047514615   5.664943757558739   0.0   24.825431642070434   3.60037153423875   19.771832397154732   0.0
18   53.5187857143   9.637348206704112e-5   12.93   4   4   0   0.0   0.82760876396925   0.5336232383752727   3.6575267047514615   5.664943757558739   0.0   24.825431642070434   3.60037153423875   19.771832397154732   0.0
19   135.987884615   5.264097759964431e-6   12.93   5   3   0   0.0   8.874237726846312   0.0   0.0   22.276038672541866   0.0   13.019799333603336   0.0   26.93352255142286   0.0
20   22.2684915254   0.0001075090734823505   12.93   3   3   0   0.0   8.874237726846312   0.0   0.0   22.276038672541866   0.0   13.019799333603336   0.0   26.93352255142286   0.0
21   25.1928396947   0.0004243672655725172   12.93   4   3   0   0.0   8.874237726846312   0.0   0.0   22.276038672541866   0.0   13.019799333603336   0.0   26.93352255142286   0.0
22   4.48174539877   0.0004620258110861089   12.93   2   3   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   0.0   0.7444022876269952   1.2334097549787002   65.48950163230563   23.290944655831108
23   4.48832906608   0.0016606203779703178   12.93   3   3   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   0.0   0.7444022876269952   1.2334097549787002   65.48950163230563   23.290944655831108
24   4.00839808153   0.0002532840883736732   12.93   1   3   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   0.0   0.7444022876269952   1.2334097549787002   65.48950163230563   23.290944655831108
25   7.09238000621   0.000652140726340209   12.93   4   3   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   0.0   0.7444022876269952   1.2334097549787002   65.48950163230563   23.290944655831108
26   22.3107225549   0.0003043053435856361   12.93   2   4   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
27   58.6689730337   9.009705781477584e-5   12.93   5   4   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
28   25.7227322654   0.0006193413479896613   12.93   3   4   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
29   16.3475341365   0.00020165543726632975   12.93   1   4   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
30   37.5049842965   0.0003223247551485913   12.93   4   4   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
31   34.3854561404   0.0003923777484158103   12.93   2   4   0   0.0   1.9863950368781664   1.618868559239553   2.3078752721626   3.8054077289217005   0.2533995496942   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
32   40.1623013398   0.0009218245038891559   12.93   3   4   0   0.0   1.9863950368781664   1.618868559239553   2.3078752721626   3.8054077289217005   0.2533995496942   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
33   28.9082435096   0.0008422556415943089   12.93   1   4   0   0.0   1.9863950368781664   1.618868559239553   2.3078752721626   3.8054077289217005   0.2533995496942   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
34   11.4553724821   0.0011860417183796783   12.93   4   4   0   0.0   1.0510749344370833   1.04508432203315   0.72866101943275   25.689795854658332   0.32664936589143   5.087676386349001   0.24934839151321003   12.729230109722   3.2005596446364004
