key   prices   shares   usage   condition   rarity   statTrak   z1   z2   z3   z4   z5   z6   z7   z8   z9   z10
1   0.0919755244755   0.00017371522607882622   0.0   2   1   0   0.0   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   6.201143247297474   37.55268473983269   40.28306366620389   2.417986762218143
2   0.449296969697   6.681354849185623e-5   0.0   5   1   0   0.0   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   6.201143247297474   37.55268473983269   40.28306366620389   2.417986762218143
3   0.0917298969072   9.819566975318266e-5   0.0   1   1   0   0.0   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   6.201143247297474   37.55268473983269   40.28306366620389   2.417986762218143
4   0.0988388278388   0.00011054605295925305   0.0   2   1   0   0.0   8.115592146556965   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   4.719661813436832   1.2654183389366231   68.04555756084666   0.0
5   0.0838247831475   0.0016338949585735752   0.0   1   1   0   0.0   8.115592146556965   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   4.719661813436832   1.2654183389366231   68.04555756084666   0.0
6   0.977746478873   2.87500723813442e-5   0.0   5   2   0   0.0   4.782292281316909   18.030609111935284   0.0   0.0   0.0   3.238556385647615   6.167166137631306   26.24790598289904   0.0
7   0.30193557423   0.0001445602231005617   0.0   3   2   0   0.0   4.782292281316909   18.030609111935284   0.0   0.0   0.0   3.238556385647615   6.167166137631306   26.24790598289904   0.0
8   0.328606060606   3.340677424592812e-5   0.0   1   2   0   0.0   4.782292281316909   18.030609111935284   0.0   0.0   0.0   3.238556385647615   6.167166137631306   26.24790598289904   0.0
9   2.75814285714   2.834514178442386e-6   0.0   2   2   0   0.0   0.0   0.0   22.276038672541866   145.04303485961668   0.0   13.019799333603336   0.0   26.93352255142286   0.0
10   12.862   6.073958953805113e-7   0.0   5   2   0   0.0   0.0   0.0   22.276038672541866   145.04303485961668   0.0   13.019799333603336   0.0   26.93352255142286   0.0
11   2.58657647059   1.7209550369114487e-5   0.0   3   2   0   0.0   0.0   0.0   22.276038672541866   145.04303485961668   0.0   13.019799333603336   0.0   26.93352255142286   0.0
12   2.74871428571   1.417257089221193e-6   0.0   1   2   0   0.0   0.0   0.0   22.276038672541866   145.04303485961668   0.0   13.019799333603336   0.0   26.93352255142286   0.0
13   8.48878378378   7.491216043026306e-6   0.0   4   2   0   0.0   0.0   0.0   22.276038672541866   145.04303485961668   0.0   13.019799333603336   0.0   26.93352255142286   0.0
14   0.151403520069   0.0009432858255259339   0.0   5   1   0   0.0   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   2.50367782355087   0.0   23.043019936840004   0.7581898866715556
15   0.0908274865869   0.0014717202545069788   0.0   3   1   0   0.0   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   2.50367782355087   0.0   23.043019936840004   0.7581898866715556
16   0.0875   9.110938430707669e-5   0.0   1   1   0   0.0   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   2.50367782355087   0.0   23.043019936840004   0.7581898866715556
17   0.103089578802   0.0010238670143130819   0.0   4   1   0   0.0   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   2.50367782355087   0.0   23.043019936840004   0.7581898866715556
18   5.1825625   3.2394447753627268e-6   0.0   2   4   0   0.0   2.3040698029668   0.0   2.3938855663046668   36.50758139611667   0.3599346115465   6.1119986222122495   0.0   43.12911224052846   0.0
19   5.05905462185   9.637348206704112e-5   0.0   5   4   0   0.0   2.3040698029668   0.0   2.3938855663046668   36.50758139611667   0.3599346115465   6.1119986222122495   0.0   43.12911224052846   0.0
20   3.01644112478   0.00011520275482383697   0.0   3   4   0   0.0   2.3040698029668   0.0   2.3938855663046668   36.50758139611667   0.3599346115465   6.1119986222122495   0.0   43.12911224052846   0.0
21   3.67238250429   0.00011803726900227935   0.0   4   4   0   0.0   2.3040698029668   0.0   2.3938855663046668   36.50758139611667   0.3599346115465   6.1119986222122495   0.0   43.12911224052846   0.0
22   0.0836452369779   0.0008629071020372464   0.0   2   1   0   0.0   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   3.0461253835189033   0.23301479928154445   52.14757917054294   1.1759096751892222
23   0.194150170648   5.932233244882993e-5   0.0   5   1   0   0.0   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   3.0461253835189033   0.23301479928154445   52.14757917054294   1.1759096751892222
24   0.0837058493739   0.0021667836241207436   0.0   3   1   0   0.0   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   3.0461253835189033   0.23301479928154445   52.14757917054294   1.1759096751892222
25   0.0840248293887   0.0013943785104951936   0.0   1   1   0   0.0   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   3.0461253835189033   0.23301479928154445   52.14757917054294   1.1759096751892222
26   0.0892258317025   0.0005172988375657354   0.0   4   1   0   0.0   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   3.0461253835189033   0.23301479928154445   52.14757917054294   1.1759096751892222
27   0.42395703125   0.00046648004765223266   0.0   2   2   0   0.0   0.3150522200391   16.923554168488   1.6793526894764   6.292027086705   0.0   0.8495583307505767   1.5354673513325892   33.94056780653105   0.0
28   1.45879794521   0.00011823973430073952   0.0   5   2   0   0.0   0.3150522200391   16.923554168488   1.6793526894764   6.292027086705   0.0   0.8495583307505767   1.5354673513325892   33.94056780653105   0.0
29   0.437318150209   0.0011645803967429002   0.0   3   2   0   0.0   0.3150522200391   16.923554168488   1.6793526894764   6.292027086705   0.0   0.8495583307505767   1.5354673513325892   33.94056780653105   0.0
30   0.451095106823   0.00029377714806570727   0.0   1   2   0   0.0   0.3150522200391   16.923554168488   1.6793526894764   6.292027086705   0.0   0.8495583307505767   1.5354673513325892   33.94056780653105   0.0
31   0.647559813754   0.0005652831133007958   0.0   4   2   0   0.0   0.3150522200391   16.923554168488   1.6793526894764   6.292027086705   0.0   0.8495583307505767   1.5354673513325892   33.94056780653105   0.0
32   3.61616499283   0.00014111831302673878   0.0   5   3   0   0.0   0.5680130602919167   2.636619928233329   3.748936545974367   0.0   0.0   0.8601462889672501   17.867634705460684   17.591298068874053   0.0
33   1.54743585781   0.0005239801924149211   0.0   3   3   0   0.0   0.5680130602919167   2.636619928233329   3.748936545974367   0.0   0.0   0.8601462889672501   17.867634705460684   17.591298068874053   0.0
34   2.23404921875   0.00025915558202901814   0.0   4   3   0   0.0   0.5680130602919167   2.636619928233329   3.748936545974367   0.0   0.0   0.8601462889672501   17.867634705460684   17.591298068874053   0.0
35   0.554525316456   3.1989517156706925e-5   0.0   2   2   0   0.0   1.04508432203315   0.72866101943275   25.689795854658332   24.9487518439   0.32664936589143   5.087676386349001   0.24934839151321003   12.729230109722   3.2005596446364004
36   0.966820995962   0.00015043171675590663   0.0   5   2   0   0.0   1.04508432203315   0.72866101943275   25.689795854658332   24.9487518439   0.32664936589143   5.087676386349001   0.24934839151321003   12.729230109722   3.2005596446364004
37   0.493306801737   0.0002798070424719555   0.0   3   2   0   0.0   1.04508432203315   0.72866101943275   25.689795854658332   24.9487518439   0.32664936589143   5.087676386349001   0.24934839151321003   12.729230109722   3.2005596446364004
38   0.532835820896   1.3565174996831418e-5   0.0   1   2   0   0.0   1.04508432203315   0.72866101943275   25.689795854658332   24.9487518439   0.32664936589143   5.087676386349001   0.24934839151321003   12.729230109722   3.2005596446364004
39   0.696909365559   0.0002680640551612656   0.0   4   2   0   0.0   1.04508432203315   0.72866101943275   25.689795854658332   24.9487518439   0.32664936589143   5.087676386349001   0.24934839151321003   12.729230109722   3.2005596446364004
40   2.45095652174   4.65670186458392e-6   0.0   2   3   0   0.0   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
41   17.8087692308   2.6320488799822155e-6   0.0   5   3   0   0.0   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
42   1.64967613636   7.126778505797999e-5   0.0   3   3   0   0.0   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
43   1.85573684211   7.693681341486476e-6   0.0   1   3   0   0.0   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
44   2.78246192893   3.988566379665357e-5   0.0   4   3   0   0.0   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   1.0969777820708333   11.28995650541793   47.54946414341938   63.36489594951555
45   3.1717601626   4.980646342120192e-5   0.0   3   3   0   0.0   1.618868559239553   2.3078752721626   3.8054077289217005   65.67635042629999   0.2533995496942   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
46   2.9965510397   0.0002142082857708603   0.0   4   3   0   0.0   1.618868559239553   2.3078752721626   3.8054077289217005   65.67635042629999   0.2533995496942   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
47   6.89103703704   1.0933126116849203e-5   0.0   5   1   0   0.0   19.1690923549125   34.310181969071536   29.273757079621646   103.53168987555   0.0   5.714848337557   4.44715273454955   241.42071859697873   65.3875111007
48   0.780226415094   2.1461321636778063e-5   0.0   3   1   0   0.0   19.1690923549125   34.310181969071536   29.273757079621646   103.53168987555   0.0   5.714848337557   4.44715273454955   241.42071859697873   65.3875111007
49   0.822239837398   0.00014941939026360577   0.0   4   1   0   0.0   19.1690923549125   34.310181969071536   29.273757079621646   103.53168987555   0.0   5.714848337557   4.44715273454955   241.42071859697873   65.3875111007
50   0.0920621230398   0.00033568746484696256   0.0   2   1   0   0.0   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
51   0.299283269962   0.00010649674699004964   0.0   5   1   0   0.0   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
52   0.0968836750789   0.0005134519968949922   0.0   3   1   0   0.0   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
53   0.0934435075885   0.00024012384397376212   0.0   1   1   0   0.0   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
54   3.21821978022   1.8424342159875508e-5   0.0   2   3   0   0.0   1.063965298998404   2.1318455817188666   3.448211328412556   11.85631698727375   0.0   0.7444022876269952   1.2334097549787002   65.48950163230563   23.290944655831108
