key   prices   shares   usage   condition   rarity   statTrak   z1   z2   z3   z4   z5   z6   z7   z8   z9   z10
1   0.339491712707   0.00010993865706387254   3.34   5   1   0   0.0   1.9863950368781664   2.3078752721626   3.8054077289217005   65.67635042629999   0.2533995496942   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
2   0.0871642808453   0.00089104977852321   3.34   3   1   0   0.0   1.9863950368781664   2.3078752721626   3.8054077289217005   65.67635042629999   0.2533995496942   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
3   0.087070855615   0.00015144404324820746   3.34   1   1   0   0.0   1.9863950368781664   2.3078752721626   3.8054077289217005   65.67635042629999   0.2533995496942   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
4   0.095   0.0006132673890358562   3.34   4   1   0   0.0   1.9863950368781664   2.3078752721626   3.8054077289217005   65.67635042629999   0.2533995496942   0.29157731208851667   3.5457182702881536   31.67557119059625   0.0
5   0.270928121059   0.00016055498167891514   3.34   2   1   0   0.0   0.36308805377753334   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
6   0.290020136519   0.0005932233244882993   3.34   5   1   0   0.0   0.36308805377753334   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
7   0.0947965726277   0.0017367473301913418   3.34   3   1   0   0.0   0.36308805377753334   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
8   0.144807172335   0.0014227236522796176   3.34   4   1   0   0.0   0.36308805377753334   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   9.784136079735   8.968934597966001   18.5581241414   0.0
9   1.54433333333   2.976239887364505e-5   3.34   5   1   0   0.0   2.4365064693509093   18.030609111935284   0.0   0.0   0.0   3.238556385647615   6.167166137631306   26.24790598289904   0.0
10   0.199843268587   0.00030228069060103446   3.34   3   1   0   0.0   2.4365064693509093   18.030609111935284   0.0   0.0   0.0   3.238556385647615   6.167166137631306   26.24790598289904   0.0
11   0.212350370659   0.0005189185599534168   3.34   4   1   0   0.0   2.4365064693509093   18.030609111935284   0.0   0.0   0.0   3.238556385647615   6.167166137631306   26.24790598289904   0.0
12   0.261376470588   3.4419100738228974e-5   3.34   2   1   0   0.0   0.82760876396925   3.6575267047514615   5.664943757558739   99.26672099218572   0.0   24.825431642070434   3.60037153423875   19.771832397154732   0.0
13   0.391061333333   0.0001518489738451278   3.34   5   1   0   0.0   0.82760876396925   3.6575267047514615   5.664943757558739   99.26672099218572   0.0   24.825431642070434   3.60037153423875   19.771832397154732   0.0
14   0.240592724046   0.00045635678272922415   3.34   3   1   0   0.0   0.82760876396925   3.6575267047514615   5.664943757558739   99.26672099218572   0.0   24.825431642070434   3.60037153423875   19.771832397154732   0.0
15   0.283842837274   0.00029114509918572504   3.34   4   1   0   0.0   0.82760876396925   3.6575267047514615   5.664943757558739   99.26672099218572   0.0   24.825431642070434   3.60037153423875   19.771832397154732   0.0
16   4.35370967742   6.276424252265283e-6   3.34   5   1   0   0.0   5.017751533807   34.310181969071536   29.273757079621646   103.53168987555   0.0   5.714848337557   4.44715273454955   241.42071859697873   65.3875111007
17   0.665299270073   5.54754917780867e-5   3.34   3   1   0   0.0   5.017751533807   34.310181969071536   29.273757079621646   103.53168987555   0.0   5.714848337557   4.44715273454955   241.42071859697873   65.3875111007
18   0.790295348837   8.706007833787328e-5   3.34   4   1   0   0.0   5.017751533807   34.310181969071536   29.273757079621646   103.53168987555   0.0   5.714848337557   4.44715273454955   241.42071859697873   65.3875111007
19   4.02443343653   6.539629140263505e-5   3.34   2   3   0   0.0   0.54618649003693   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   4.719661813436832   1.2654183389366231   68.04555756084666   0.0
20   9.4853296875   0.00012957779101450907   3.34   5   3   0   0.0   0.54618649003693   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   4.719661813436832   1.2654183389366231   68.04555756084666   0.0
21   2.67803052995   0.0014059190325074235   3.34   3   3   0   0.0   0.54618649003693   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   4.719661813436832   1.2654183389366231   68.04555756084666   0.0
22   2.09855004591   0.0002204847100231256   3.34   1   3   0   0.0   0.54618649003693   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   4.719661813436832   1.2654183389366231   68.04555756084666   0.0
23   4.85021930202   0.00046992195772605557   3.34   4   3   0   0.0   0.54618649003693   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   4.719661813436832   1.2654183389366231   68.04555756084666   0.0
24   0.258460992908   5.709521416576806e-5   3.34   2   1   0   0.0   0.8720846149608   5.6512219997225674   24.214373592702   0.0   0.2128982353362   2.4756050778918803   1.4388318054968998   19.889744068634442   9.686351226301666
25   0.141901872176   0.0009408562419444119   3.34   5   1   0   0.0   0.8720846149608   5.6512219997225674   24.214373592702   0.0   0.2128982353362   2.4756050778918803   1.4388318054968998   19.889744068634442   9.686351226301666
26   0.0874538361508   0.0006227832580634842   3.34   3   1   0   0.0   0.8720846149608   5.6512219997225674   24.214373592702   0.0   0.2128982353362   2.4756050778918803   1.4388318054968998   19.889744068634442   9.686351226301666
27   0.0920350456073   0.0008434704333850699   3.34   4   1   0   0.0   0.8720846149608   5.6512219997225674   24.214373592702   0.0   0.2128982353362   2.4756050778918803   1.4388318054968998   19.889744068634442   9.686351226301666
