key   prices   shares   usage   condition   rarity   statTrak   z1   z2   z3   z4   z5   z6   z7   z8   z9   z10
32   0.661967032967   1.8424342159875508e-5   0.0   1   1   0   0.0   5.017751533807   19.1690923549125   34.310181969071536   29.273757079621646   103.53168987555   0.0   4.44715273454955   241.42071859697873   65.3875111007
33   0.913746376812   2.7940211187503517e-5   0.0   4   1   0   0.0   5.017751533807   19.1690923549125   34.310181969071536   29.273757079621646   103.53168987555   0.0   4.44715273454955   241.42071859697873   65.3875111007
34   0.289063420159   0.00017877685854033047   0.0   2   1   0   0.0   0.54618649003693   8.115592146556965   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   1.2654183389366231   68.04555756084666   0.0
35   0.15871078953   0.0009513844374643408   0.0   5   1   0   0.0   0.54618649003693   8.115592146556965   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   1.2654183389366231   68.04555756084666   0.0
36   0.0874678528708   0.0013540879161016198   0.0   3   1   0   0.0   0.54618649003693   8.115592146556965   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   1.2654183389366231   68.04555756084666   0.0
37   0.100611362778   0.0010726611512419828   0.0   4   1   0   0.0   0.54618649003693   8.115592146556965   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   1.2654183389366231   68.04555756084666   0.0
38   0.476235191638   0.00011621508131613782   0.0   5   1   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   11.85631698727375   0.0   1.2334097549787002   65.48950163230563   23.290944655831108
39   0.0890593017695   0.00042335493908021634   0.0   3   1   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   11.85631698727375   0.0   1.2334097549787002   65.48950163230563   23.290944655831108
40   0.0873653395785   0.00017290536488498553   0.0   1   1   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   11.85631698727375   0.0   1.2334097549787002   65.48950163230563   23.290944655831108
41   0.10387612019   0.0003840766711789433   0.0   4   1   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   11.85631698727375   0.0   1.2334097549787002   65.48950163230563   23.290944655831108
42   0.598528688525   0.00019760613129712632   0.0   2   2   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   37.55268473983269   40.28306366620389   2.417986762218143
43   2.88859722222   7.288750744566135e-5   0.0   5   2   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   37.55268473983269   40.28306366620389   2.417986762218143
44   0.60716273353   0.00041181441706798663   0.0   3   2   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   37.55268473983269   40.28306366620389   2.417986762218143
45   0.589370481928   6.721847908877658e-5   0.0   1   2   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   37.55268473983269   40.28306366620389   2.417986762218143
46   1.08201412429   0.00028669086261960133   0.0   4   2   0   0.0   2.1787524912276695   4.001987814095299   0.7381127094102   10.448669055125   0.0   2.0208492940488334   37.55268473983269   40.28306366620389   2.417986762218143
47   0.0851381872214   0.0010900731669095576   0.0   2   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   0.22218244595361247   2.3395740813209818   55.029824307275   9.7291692030983
48   0.205842391304   0.00022352168950002813   0.0   5   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   0.22218244595361247   2.3395740813209818   55.029824307275   9.7291692030983
49   0.0853257841989   0.0015555408880694893   0.0   3   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   0.22218244595361247   2.3395740813209818   55.029824307275   9.7291692030983
50   0.0868957174638   0.0007280652132627729   0.0   1   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   0.22218244595361247   2.3395740813209818   55.029824307275   9.7291692030983
51   0.0889357442185   0.001304483917978878   0.0   4   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   0.22218244595361247   2.3395740813209818   55.029824307275   9.7291692030983
52   0.19355532926   0.00029823138463183104   0.0   2   1   0   0.0   0.9514812409047165   0.3150522200391   16.923554168488   1.6793526894764   6.292027086705   0.0   1.5354673513325892   33.94056780653105   0.0
53   0.357227574171   0.0011601261601767764   0.0   5   1   0   0.0   0.9514812409047165   0.3150522200391   16.923554168488   1.6793526894764   6.292027086705   0.0   1.5354673513325892   33.94056780653105   0.0
54   0.102950481752   0.0034672182361304184   0.0   3   1   0   0.0   0.9514812409047165   0.3150522200391   16.923554168488   1.6793526894764   6.292027086705   0.0   1.5354673513325892   33.94056780653105   0.0
55   0.103576020851   0.0006991126755829685   0.0   1   1   0   0.0   0.9514812409047165   0.3150522200391   16.923554168488   1.6793526894764   6.292027086705   0.0   1.5354673513325892   33.94056780653105   0.0
56   0.158014722623   0.0026678852378096657   0.0   4   1   0   0.0   0.9514812409047165   0.3150522200391   16.923554168488   1.6793526894764   6.292027086705   0.0   1.5354673513325892   33.94056780653105   0.0
57   2.11570708661   0.00012856546452220821   0.0   2   2   0   0.0   2.72728525641   7.94834602862   16.164233217148332   7.575539984230583   0.0   0.0   28.503292678853935   4.214959138328   0.0
58   2.383517067   0.0003203001021639896   0.0   3   2   0   0.0   2.72728525641   7.94834602862   16.164233217148332   7.575539984230583   0.0   0.0   28.503292678853935   4.214959138328   0.0
59   2.32691202346   6.904066677491812e-5   0.0   1   2   0   0.0   2.72728525641   7.94834602862   16.164233217148332   7.575539984230583   0.0   0.0   28.503292678853935   4.214959138328   0.0
60   3.94640671273   0.00020509734734015263   0.0   4   2   0   0.0   2.72728525641   7.94834602862   16.164233217148332   7.575539984230583   0.0   0.0   28.503292678853935   4.214959138328   0.0
61   0.251575772682   0.00040614538871110183   0.0   5   1   0   0.0   7.9725843960943745   2.3040698029668   0.0   2.3938855663046668   36.50758139611667   0.3599346115465   0.0   43.12911224052846   0.0
62   0.178083371092   0.0004468409137015961   0.0   4   1   0   0.0   7.9725843960943745   2.3040698029668   0.0   2.3938855663046668   36.50758139611667   0.3599346115465   0.0   43.12911224052846   0.0
63   14.5501260163   4.980646342120192e-5   0.0   2   4   0   0.0   0.82760876396925   0.5336232383752727   3.6575267047514615   5.664943757558739   99.26672099218572   0.0   3.60037153423875   19.771832397154732   0.0
64   59.2308846154   1.0528195519928862e-5   0.0   5   4   0   0.0   0.82760876396925   0.5336232383752727   3.6575267047514615   5.664943757558739   99.26672099218572   0.0   3.60037153423875   19.771832397154732   0.0
65   15.7817377049   0.00011115344885463355   0.0   3   4   0   0.0   0.82760876396925   0.5336232383752727   3.6575267047514615   5.664943757558739   99.26672099218572   0.0   3.60037153423875   19.771832397154732   0.0
66   9.05210267857   4.5352226855078175e-5   0.0   1   4   0   0.0   0.82760876396925   0.5336232383752727   3.6575267047514615   5.664943757558739   99.26672099218572   0.0   3.60037153423875   19.771832397154732   0.0
67   23.9291021021   6.742094438723675e-5   0.0   4   4   0   0.0   0.82760876396925   0.5336232383752727   3.6575267047514615   5.664943757558739   99.26672099218572   0.0   3.60037153423875   19.771832397154732   0.0
68   1.28354484605   0.0006049663117989893   0.0   2   3   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   0.0   23.043019936840004   0.7581898866715556
69   1.25979171179   0.0028043468489718205   0.0   3   3   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   0.0   23.043019936840004   0.7581898866715556
70   1.29858810573   0.00018383849100183473   0.0   1   3   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   0.0   23.043019936840004   0.7581898866715556
71   6.16722661123   9.738580855934197e-5   0.0   4   3   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   0.0   23.043019936840004   0.7581898866715556
72   1.02848937426   0.00034297621559152867   0.0   5   2   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
73   0.98617699115   2.287857872599926e-5   0.0   3   2   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
74   1.1446735823   0.0001463824107867032   0.0   4   2   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
75   0.657904109589   1.477996678759244e-5   0.0   2   1   0   0.0   1.3871908620781248   0.8191239480415   0.0   5.121609318625633   31.134664121649998   0.0   0.9731540117809999   17.498815700084997   23.287333524354995
76   0.540161237785   0.00012431369325454465   0.0   5   1   0   0.0   1.3871908620781248   0.8191239480415   0.0   5.121609318625633   31.134664121649998   0.0   0.9731540117809999   17.498815700084997   23.287333524354995
77   0.313463366337   0.00010224497572238606   0.0   3   1   0   0.0   1.3871908620781248   0.8191239480415   0.0   5.121609318625633   31.134664121649998   0.0   0.9731540117809999   17.498815700084997   23.287333524354995
78   0.706847826087   9.31340372916784e-6   0.0   1   1   0   0.0   1.3871908620781248   0.8191239480415   0.0   5.121609318625633   31.134664121649998   0.0   0.9731540117809999   17.498815700084997   23.287333524354995
79   0.342643312102   9.536115557474026e-5   0.0   4   1   0   0.0   1.3871908620781248   0.8191239480415   0.0   5.121609318625633   31.134664121649998   0.0   0.9731540117809999   17.498815700084997   23.287333524354995
80   1.26986842105   0.00011540522012229714   0.0   2   3   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   1.4388318054968998   19.889744068634442   9.686351226301666
81   3.6089962963   5.466563058424601e-5   0.0   5   3   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   1.4388318054968998   19.889744068634442   9.686351226301666
82   1.25462871287   0.0003680819126005898   0.0   3   3   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   1.4388318054968998   19.889744068634442   9.686351226301666
83   1.28256953642   6.114452013497147e-5   0.0   1   3   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   1.4388318054968998   19.889744068634442   9.686351226301666
84   1.64297391952   0.0002717084305335487   0.0   4   3   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   1.4388318054968998   19.889744068634442   9.686351226301666
85   0.485233082707   5.3855769390405334e-5   0.0   2   2   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   11.85631698727375   0.0   1.2334097549787002   65.48950163230563   23.290944655831108
86   0.436242352941   0.000602334262919007   0.0   3   2   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   11.85631698727375   0.0   1.2334097549787002   65.48950163230563   23.290944655831108
87   0.453779411765   5.5070561181166355e-5   0.0   1   2   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   11.85631698727375   0.0   1.2334097549787002   65.48950163230563   23.290944655831108
88   0.654912693854   0.0003524920846191567   0.0   4   2   0   0.0   7.182455786841429   1.063965298998404   2.1318455817188666   3.448211328412556   11.85631698727375   0.0   1.2334097549787002   65.48950163230563   23.290944655831108
89   0.344212371134   0.0011783480370381918   0.0   5   1   0   0.0   2.4365064693509093   4.782292281316909   18.030609111935284   0.0   0.0   0.0   6.167166137631306   26.24790598289904   0.0
90   0.237646171694   0.0001745250872726669   0.0   3   1   0   0.0   2.4365064693509093   4.782292281316909   18.030609111935284   0.0   0.0   0.0   6.167166137631306   26.24790598289904   0.0
91   0.259120330319   0.0010297385079684267   0.0   4   1   0   0.0   2.4365064693509093   4.782292281316909   18.030609111935284   0.0   0.0   0.0   6.167166137631306   26.24790598289904   0.0
92   0.100286056254   0.0003383195137269448   0.0   2   1   0   0.0   0.6564489325366429   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   0.23301479928154445   52.14757917054294   1.1759096751892222
93   0.206366525424   0.0013378906922248061   0.0   5   1   0   0.0   0.6564489325366429   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   0.23301479928154445   52.14757917054294   1.1759096751892222
94   0.0863019849682   0.004202369734839297   0.0   3   1   0   0.0   0.6564489325366429   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   0.23301479928154445   52.14757917054294   1.1759096751892222
95   0.0875726920951   0.0007325194498288966   0.0   1   1   0   0.0   0.6564489325366429   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   0.23301479928154445   52.14757917054294   1.1759096751892222
96   0.100523081722   0.0025964149874532255   0.0   4   1   0   0.0   0.6564489325366429   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   0.23301479928154445   52.14757917054294   1.1759096751892222
97   1.40240694789   8.159351527944868e-5   2.79   2   1   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
98   22.348765625   1.2957779101450907e-5   2.79   5   1   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
99   0.515337006754   0.0005695348845684594   2.79   3   1   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
100   0.43511509434   0.00010730660818389033   2.79   1   1   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
101   2.16300430663   0.00023506221151225787   2.79   4   1   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
102   1.01686698718   0.00012633834623914633   2.79   5   2   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
103   1.00133333333   1.1540522012229713e-5   2.79   3   2   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
104   0.160225125069   0.0003642350719298466   2.79   2   1   0   0.0   2.4935190935987857   0.5680130602919167   2.636619928233329   3.748936545974367   0.0   0.0   17.867634705460684   17.591298068874053   0.0
105   0.23962588785   0.0021663786935238235   2.79   5   1   0   0.0   2.4935190935987857   0.5680130602919167   2.636619928233329   3.748936545974367   0.0   0.0   17.867634705460684   17.591298068874053   0.0
106   0.101493641766   0.003168379455603207   2.79   3   1   0   0.0   2.4935190935987857   0.5680130602919167   2.636619928233329   3.748936545974367   0.0   0.0   17.867634705460684   17.591298068874053   0.0
107   0.112118395303   0.00020691953502629417   2.79   1   1   0   0.0   2.4935190935987857   0.5680130602919167   2.636619928233329   3.748936545974367   0.0   0.0   17.867634705460684   17.591298068874053   0.0
108   0.164130287803   0.002215982691646565   2.79   4   1   0   0.0   2.4935190935987857   0.5680130602919167   2.636619928233329   3.748936545974367   0.0   0.0   17.867634705460684   17.591298068874053   0.0
109   1.49669051322   0.00039055556072966876   2.79   5   2   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   0.0   23.043019936840004   0.7581898866715556
110   0.337089589126   0.001966140513346715   2.79   3   2   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   0.0   23.043019936840004   0.7581898866715556
111   0.334517386723   0.00019213956823870172   2.79   1   2   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   0.0   23.043019936840004   0.7581898866715556
112   0.587365343058   0.0014990530697991018   2.79   4   2   0   0.0   0.9466654255443935   4.766443447663315   0.0   5.093097090319444   4.094409469515   0.20239459552165   0.0   23.043019936840004   0.7581898866715556
113   0.218443368829   0.00020914665330935606   2.79   2   1   0   0.0   2.1831628741818996   1.985133086036889   6.464932748097734   0.5675931445371428   0.0   0.0   4.2262356495577995   26.442295358919544   0.0
114   1.04487283237   7.005299326721896e-5   2.79   5   1   0   0.0   2.1831628741818996   1.985133086036889   6.464932748097734   0.5675931445371428   0.0   0.0   4.2262356495577995   26.442295358919544   0.0
115   0.200664220183   0.0003310307629823786   2.79   3   1   0   0.0   2.1831628741818996   1.985133086036889   6.464932748097734   0.5675931445371428   0.0   0.0   4.2262356495577995   26.442295358919544   0.0
116   0.150019911504   9.151431490399704e-5   2.79   1   1   0   0.0   2.1831628741818996   1.985133086036889   6.464932748097734   0.5675931445371428   0.0   0.0   4.2262356495577995   26.442295358919544   0.0
117   0.283133601205   0.0004031084092341993   2.79   4   1   0   0.0   2.1831628741818996   1.985133086036889   6.464932748097734   0.5675931445371428   0.0   0.0   4.2262356495577995   26.442295358919544   0.0
118   1.29195744681   9.515869027628009e-6   2.79   2   1   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   11.28995650541793   47.54946414341938   63.36489594951555
119   0.336383084577   0.0002848686749334598   2.79   3   1   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   11.28995650541793   47.54946414341938   63.36489594951555
120   0.589550243902   0.00020752693092167469   2.79   4   1   0   0.0   7.028420408942333   3.948809345782955   3.891026022160353   3.7984104324335006   21.684183288895003   1.6389870310458998   11.28995650541793   47.54946414341938   63.36489594951555
121   0.0895152161547   0.0014237359787719183   2.79   2   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   0.22218244595361247   2.3395740813209818   55.029824307275   9.7291692030983
122   0.0942475014697   0.0024107543087652492   2.79   3   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   0.22218244595361247   2.3395740813209818   55.029824307275   9.7291692030983
123   0.0888047155305   0.0007900195945915849   2.79   1   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   0.22218244595361247   2.3395740813209818   55.029824307275   9.7291692030983
124   0.125645152251   0.0021675934853145843   2.79   4   1   0   0.0   0.5218639314275266   1.7355789994932564   3.6150664963486   10.891463953800686   0.0   0.22218244595361247   2.3395740813209818   55.029824307275   9.7291692030983
125   2.44363879004   0.00011378549773461578   2.79   2   3   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   8.968934597966001   18.5581241414   0.0
126   8.8507875   3.239444775362727e-5   2.79   5   3   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   8.968934597966001   18.5581241414   0.0
127   2.55751510159   0.0003686893084959703   2.79   3   3   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   8.968934597966001   18.5581241414   0.0
128   2.38693043478   6.985052796875879e-5   2.79   1   3   0   0.0   0.36308805377753334   1.9445402864345094   1.6656416495012962   1.0884308319143106   65.52641295667001   1.92547666399   8.968934597966001   18.5581241414   0.0
129   3.65570180723   6.721847908877658e-5   2.79   2   3   0   0.0   0.6564489325366429   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   0.23301479928154445   52.14757917054294   1.1759096751892222
130   5.92661866818   0.0003557315293945194   2.79   5   3   0   0.0   0.6564489325366429   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   0.23301479928154445   52.14757917054294   1.1759096751892222
131   3.59201106544   0.000640397739029519   2.79   3   3   0   0.0   0.6564489325366429   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   0.23301479928154445   52.14757917054294   1.1759096751892222
132   3.56212316716   6.904066677491812e-5   2.79   1   3   0   0.0   0.6564489325366429   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   0.23301479928154445   52.14757917054294   1.1759096751892222
133   4.7520167576   0.0005195259558487973   2.79   4   3   0   0.0   0.6564489325366429   0.8086981085681142   43.963008134862505   1.4771393494959   18.737585737291   1.203307631673143   0.23301479928154445   52.14757917054294   1.1759096751892222
134   0.624504492053   0.0005859345737437332   2.79   2   2   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   1.4388318054968998   19.889744068634442   9.686351226301666
135   0.535206949533   0.0017130588902715019   2.79   3   2   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   1.4388318054968998   19.889744068634442   9.686351226301666
136   0.547659410112   0.0002883105850072827   2.79   1   2   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   1.4388318054968998   19.889744068634442   9.686351226301666
137   0.991071116547   0.0011587089030875553   2.79   4   2   0   0.0   0.8720846149608   0.5546295116328653   5.6512219997225674   24.214373592702   0.0   0.2128982353362   1.4388318054968998   19.889744068634442   9.686351226301666
138   7.30175   1.6197223876813634e-6   2.79   2   3   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
139   6.11251648352   5.5273026479626527e-5   2.79   5   3   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
140   3.29383091787   4.191031678125528e-5   2.79   3   3   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
141   4.42255839416   5.54754917780867e-5   2.79   4   3   0   0.0   0.0   0.0   5.954405750547385   0.0   0.0   0.0   0.0   0.0   10.773856857086251
142   0.460782124586   0.0006727921867831463   2.79   2   2   0   0.0   0.54618649003693   8.115592146556965   0.3660915721605286   1.5078844369065556   0.0   0.27493726930294005   1.2654183389366231   68.04555756084666   0.0
